"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Suz12",0.786782478132792,6.00837519543847,6.55540390477385,1.77909535020347e-05,0.00301699428770307,3.25040487742729
"Ythdc2",0.787404761383531,4.26917322528656,6.50787164795539,1.91635098804573e-05,0.0032101216063166,3.17848987039545
"Snx8",1.8755668511677,0.57506693980716,6.4845736898166,1.98766795625891e-05,0.00328947072857499,3.14311487594287
"Helq",1.00876411065725,2.73977569486294,6.44952599638187,2.10027519023521e-05,0.00343445000155605,3.08974332964155
"Gstm1",2.1625351867986,7.12471148253662,6.42091793148347,2.19717824985216e-05,0.00351608710903311,3.04603912770146
"Slc39a8",1.33162152556163,3.35158173478823,6.41970370726259,2.20139408398986e-05,0.00351608710903311,3.04418140457109
"4933412E12Rik",1.596402293889,0.430047640214569,6.38952360114188,2.30896975312275e-05,0.00364551822171196,2.99793439829002
"Trim13",1.02807351276299,1.22737004745967,6.37485462265342,2.36324615481131e-05,0.00368881240710093,2.97540582400505
"Abcb10",0.774367211834589,6.16371276708129,6.33670893387849,2.51078341509253e-05,0.00387506977412483,2.91666763910485
"Cnnm2",1.17668654067161,4.33324474337265,6.32445450479386,2.56021679523624e-05,0.00390745976659611,2.89775052946112
"Pfdn4",0.925565926991825,2.14494167971283,6.28736016943347,2.71620586091548e-05,0.00406531844909063,2.84034799693213
"Sephs2",-0.507300763278113,7.45607696929048,-6.28583273709373,2.72283996299023e-05,0.00406531844909063,2.83797981665767
"Ate1",0.887381816800326,4.69388270212666,6.27232245126772,2.78226822618023e-05,0.00410938025320555,2.81701747261309
"Ahctf1",0.7923288970823,5.17517828500178,6.26267535797493,2.82553896285308e-05,0.0041288939567819,2.80203208323237
"Ly75",0.554585467052325,6.44309019315535,6.25019313732988,2.88258142803589e-05,0.00416790931531589,2.78262156472468
"Dhrs9",1.68842509348132,1.2304838288395,6.22068553173752,3.02230776042288e-05,0.00432441868720508,2.73664073454528
"Tex12",0.980170805862277,0.962334041069339,6.19227903802939,3.16357453752199e-05,0.00447988245849506,2.69224967761805
"Abhd12b",1.31955046018285,-0.626547306649468,6.18279464375181,3.2122761234628e-05,0.00450243110529439,2.67740080070078
"Igsf3",0.618570573477308,6.41654601817672,6.09510526230214,3.70179523215899e-05,0.00513614740494302,2.53946042612427
"Tsku",1.19154761729595,6.54191316246935,6.05715191329249,3.93747137079876e-05,0.00540851067492918,2.4793924175679
"Ppard",0.935342791195989,8.83630626176491,6.03006092654785,4.1153233306281e-05,0.00559683972965422,2.43638117143061
"Gm50431",1.33104102595383,1.90547334015964,6.00806216433564,4.26595926739753e-05,0.00571673400058081,2.40137202027724
"Xpc",0.634551839709727,2.71454668160301,6.00509477882499,4.28671812798357e-05,0.00571673400058081,2.39664401373729
"Ank3",1.3379542042904,7.1993626632186,5.96850159345489,4.55162936013849e-05,0.00594131208320851,2.33822855010297
"Arl4d",-1.04865176225079,3.15652285806548,-5.96771669972596,4.55749663359281e-05,0.00594131208320851,2.33697334452529
"Cracd",0.678642385765501,7.87967377015571,5.96406752796817,4.58487973806131e-05,0.00594131208320851,2.33113633661601
"Fam118a",0.67756153483193,5.34793036920777,5.94169900295851,4.75655677108383e-05,0.00610617418762686,2.29531246853291
"9930012K11Rik",1.94397476332482,1.67837126328077,5.90899331231898,5.01983851784913e-05,0.00633806150964191,2.24279583932043
"Ripk2",0.950469670987234,1.72964543985921,5.90783068021352,5.02947513505364e-05,0.00633806150964191,2.2409259582608
"Mast4",0.920747051009469,3.98095276627926,5.86161571703998,5.42872410146272e-05,0.00677899584160835,2.16643079377118
"Tmem53",0.822458596705396,2.30761099922973,5.85472227183761,5.49107378147911e-05,0.00679508013174749,2.15529118283914
"Id2",-0.703427264530407,5.40285210461205,-5.84575111221747,5.5733448949596e-05,0.00683530941760403,2.14078321633908
"Myo7a",0.606079139243003,6.09266149771016,5.8097160572486,5.91708668409681e-05,0.00719266395511096,2.08238480751971
"Gdpd5",1.73274261806205,4.66441795838277,5.80270256507485,5.98654018605871e-05,0.0072132557890967,2.07099580884154
"Krt7",0.896173099774289,4.95995806500348,5.78717085853883,6.14341389418799e-05,0.00733790723917967,2.04574776661597
"Dus2",0.802167368911265,1.7563591150871,5.78169451934484,6.19975068866928e-05,0.00734135995341045,2.03683680950481
"Arhgap42",0.485239185838188,5.62060684394254,5.77522752760243,6.26697804808197e-05,0.00735753935627812,2.02630803303791
"Plekhg6",0.545391374200415,7.11656031911273,5.75105786566116,6.5250877269343e-05,0.00753579622984993,1.98690180681185
"4931406C07Rik",0.948199765818259,8.41741109632518,5.75074177122672,6.52853633774128e-05,0.00753579622984993,1.98638586033479
"A130014A01Rik",0.61108680907155,3.56685457393379,5.72821383585752,6.77931359492258e-05,0.00776005429498805,1.94957561642914
"Ovol2",-0.815171952051453,3.12156534738951,-5.71063701178107,6.9819907116621e-05,0.00787076469713337,1.9208021260588
"Snrk",0.588661902783295,5.80407784750211,5.70575838818045,7.03936626393042e-05,0.00787076469713337,1.91280748428136
"Ccp110",0.741601137940982,1.78602846857656,5.70503355594801,7.04793286071203e-05,0.00787076469713337,1.91161938907438
"Rusf1",0.476520061904642,5.49198896684696,5.66527879716637,7.53495012708983e-05,0.00834678023755693,1.84633480961193
"Rab11fip3",0.702423040794245,7.45261726238875,5.65640791485925,7.64836607215088e-05,0.00840463650936516,1.83173472191007
"Hopxos",1.41211521184319,0.649516397944208,5.59507247766137,8.4832169363245e-05,0.00924805300296455,1.73046286314523
"Ppl",0.805805179240668,2.9096350762288,5.58724864355268,8.59638829595451e-05,0.00929763697899458,1.7175042762721
"Gm15832",1.10925572994179,-0.494425522098875,5.57463723173278,8.78215612659991e-05,0.00942435129335752,1.69659678090624
"Gm11534",0.920653879363256,0.315045105106482,5.55241594396057,9.11979179804059e-05,0.00971081086340198,1.65970003277818
"Arhgap12",0.657141237242975,6.33871088383532,5.53486950148221,9.39599978663804e-05,0.00992795792840462,1.63051351129279
"Ppox",0.891986891976633,4.65049876004808,5.51826360903213,9.66548363163527e-05,0.0101347391728353,1.60284930654706
"Slc30a5",0.401346942907979,7.08221504185183,5.47351375520916,0.000104327864376947,0.0107853517315911,1.52809566172275
"Pip5k1b",0.497510669570071,6.28775291940543,5.47294107785002,0.000104430094663776,0.0107853517315911,1.52713709595758
"Sdc1",0.837923996927679,5.31838442996507,5.46406266032677,0.00010602849925548,0.0108687124311438,1.51226991813568
"A430033K04Rik",0.799206499854661,1.47956241119579,5.45934579122257,0.0001068880921927,0.0108753078458742,1.50436664505222
"Ttc22",0.854124141353916,6.27316053080723,5.45505533650569,0.000107676315305685,0.0108753078458742,1.49717499301021
"1700034H15Rik",1.48134943194395,0.289764436379442,5.446147728572,0.00010933228130602,0.0109619577811642,1.4822354118024
"Adh4",-1.09534538782518,3.44926627677653,-5.42244921047552,0.000113869101757289,0.0113341013169429,1.44243207287504
"Lrrc26",1.07535856912193,4.15378539490332,5.4157278527228,0.000115191395324932,0.0113832302603113,1.43112805237145
"Mob1b",0.649850293888711,6.43708460662815,5.40380833530712,0.000117576001411615,0.0115358853956425,1.41106543750333
"Sdr42e1",0.765995194955023,3.57019809074494,5.3914471335306,0.000120103614934098,0.0116381119553631,1.39023740562705
"Lrat",-0.731429306698093,4.2943062611811,-5.39043800713551,0.000120312456148919,0.0116381119553631,1.38853608883767
"Cldn2",2.05226143468505,6.33105001671731,5.36776833612327,0.000125105544410421,0.0120041904062762,1.35027738993828
"Ppp1r14d",0.953173123390918,6.86291499397176,5.36205921555469,0.000126343850460784,0.0120041904062762,1.34063051543238
"Dapk2",1.16888480263214,3.3432705242054,5.35960230863463,0.000126880693239406,0.0120041904062762,1.3364775435999
"Gm8688",1.09298370937986,2.13489584885299,5.3563609789447,0.000127592588767933,0.0120041904062762,1.3309972973869
"Maf",0.558540023125619,8.99605362319469,5.33687790648262,0.000131960644643266,0.012330689896734,1.29802428853856
"Bach1",0.797310073254275,7.45680093437166,5.33106459480882,0.000133294060003886,0.0123711297852255,1.28817520347756
"H2-Q1",0.554251499623037,8.35949993764573,5.31659469582265,0.000136674618225549,0.0125997486976251,1.26363860012148
"Sh3d21",-0.559030777721222,4.27427606298845,-5.31150834787254,0.000137884123008957,0.0126265087576735,1.25500648155662
"Nup160",0.637350059914963,3.08689178566455,5.30385808354358,0.000139724433308848,0.0127102967942406,1.24201605849071
"Arhgap18",0.460443416102904,6.3942200108155,5.29996566005914,0.000140670616577271,0.0127121815085881,1.23540333917591
"Crlf3",0.555460044459668,4.27565104196289,5.29045715726372,0.000143010255725791,0.0128391429584932,1.21924044226809
"Hopx",0.984460374354237,5.61497735017802,5.27309044113829,0.000147389080347693,0.0131463403094539,1.18968625627875
"Pkp1",2.79189671806455,2.44846147671583,5.22703551293891,0.000159693427384166,0.0140703675473617,1.11110177271644
"Zfp516",0.96495594190473,3.46409380534317,5.22354655588892,0.00016066827600867,0.0140703675473617,1.10513614139849
"2410017I17Rik",1.00593988640566,2.45879489262602,5.21841067770202,0.000162114617518437,0.0140703675473617,1.09635134910457
"Tlr5",1.73476495644298,-0.998868367515172,5.21575394093478,0.000162868126803842,0.0140703675473617,1.09180559323088
"Zc3h12d",-0.580277690231624,3.8824158089025,-5.213212024606,0.000163592495924901,0.0140703675473617,1.08745535861574
"Shroom1",1.52735943471746,2.75178511349123,5.21215471325229,0.000163894787971598,0.0140703675473617,1.08564560579872
"9630028B13Rik",1.1977699217279,1.16596050852526,5.19393475343418,0.000169196664926675,0.0144353129778436,1.05443437152759
"P2ry2",1.26114347423342,5.28532006244507,5.17578306540398,0.000174657048342143,0.0148091926915289,1.02329332032874
"Atosb",0.588319205635349,7.44832524116489,5.17105435136204,0.000176109536626293,0.0148220234509106,1.01517309034503
"Sox13",-0.536041732101364,5.43354539334137,-5.16537594055127,0.000177870419842437,0.0148220234509106,1.00541785708359
"Tubb2a",-0.947464122372409,3.98831701129251,-5.16481435591056,0.00017804556416717,0.0148220234509106,1.00445283507282
"Rybp",1.46549294745187,6.93536225062344,5.16134815989941,0.000179130577766345,0.0148225157602321,0.998495571737485
"Acot11",-0.557568918070298,6.28018304625693,-5.14902417507839,0.00018304455646954,0.0150556887884167,0.977300961732841
"Epb41l4a",1.34898301338348,0.623096743210996,5.13908778641346,0.000186265227626709,0.0152293998016695,0.960196972275665
"Rab4a",-0.592677830124219,5.57754240818658,-5.12144505308483,0.000192130327312655,0.0156159892069031,0.929793601926656
"Mbd6",0.507095148346998,6.10372110936151,5.11229582160411,0.000195247452666528,0.0157759941754555,0.914009792030617
"Ankrd9",-0.651189608032603,5.25435704857799,-5.10653990820389,0.000197235484162507,0.0158434304705041,0.904073991159681
"A330049N07Rik",1.51733895389545,-0.775724865078753,5.10124897118662,0.000199081550985068,0.0158987452577378,0.894936760894962
"Lrrc42",-0.641899705111274,3.03359859763254,-5.06650757668242,0.00021165971582317,0.0168055367430466,0.834843357951556
"Tnk2",0.895185672118973,5.21435159822733,5.0337325885988,0.000224286796015344,0.0177057668394641,0.777998720175084
"Abhd17c",-0.384350502635015,7.21488590377386,-5.02224917517344,0.000228894675695579,0.0179347801891962,0.758047165679725
"Bid",-1.04401102442401,2.38590488755213,-5.02002338648498,0.000229799163752077,0.0179347801891962,0.754177944659692
"Pacc1",1.06531632946228,2.3078134132853,5.00247104948907,0.000237063696553923,0.0183972143269191,0.723642036026104
"Adgrg1",1.01605341524698,4.49764434634062,4.9858642387115,0.000244157388132677,0.0187484434626792,0.69471256265686
"Tdp2",-0.664963195856631,6.03736669002514,-4.98549083814539,0.000244319407383488,0.0187484434626792,0.694061660627566
"Serp2",3.22932707280976,-1.01523519740576,4.96402373041168,0.000253824936678656,0.0193696629456557,0.656609146053476
"Tmem218",1.00464934957919,0.991706262930726,4.9354469271096,0.000267080044297435,0.0202685717595003,0.60665672894253
"Dmd",0.824969232476577,2.33143098378383,4.92387348764783,0.000272651542242862,0.0205777010123514,0.586395277919324
"Fzd8",0.920783174540294,2.37405701511286,4.88544942969221,0.000292032724247139,0.021920008198135,0.518999609265436
"Tert",0.727468246921837,1.27209931169297,4.87570005225598,0.0002971747925261,0.022184744294231,0.5018683161358
"Grin1",1.34232332744859,-0.62244623551054,4.84227845533498,0.000315528734788696,0.0234275821678785,0.443046785519813
"Selenbp2",-0.718438981337883,-0.687396194930652,-4.83631208052597,0.000318927376867059,0.0235526153153006,0.4325307946399
"Ttc28",1.42081095054894,-0.389709302959471,4.82925434160057,0.000322996902775853,0.0237255906766263,0.420085290813407
"Bag3",0.722848712565292,5.70210693755874,4.8228341784745,0.000326745703020894,0.0238732924292287,0.408758501400005
"Bcl9l",1.13992238149481,6.3619976905331,4.81633278571068,0.000330588058612151,0.0239766488086685,0.397283000751093
"Adap2",0.893369165026823,4.9242640029571,4.81454749510601,0.000331651374027884,0.0239766488086685,0.394130864249107
"Trib1",0.528319392968671,4.73086151718007,4.81069114116023,0.000333960363447246,0.0240171704309496,0.387320631955096
"Gm30143",-1.24313501364677,-0.747708723635037,-4.80095380806279,0.000339865260135785,0.0243145271522143,0.37011625653348
"Idh1",0.84938174625152,8.43706097385822,4.76919546524027,0.000359889661458202,0.0256137015015019,0.313920266100116
"Anxa7",-0.409963423608275,6.3813102065517,-4.76127333762971,0.000365073267695796,0.0257289758724411,0.299882275450794
"Tmem164",0.503384019816391,4.85009475826758,4.76099687925625,0.000365255554391819,0.0257289758724411,0.299392249228576
"Mios",0.517739101281092,2.63029043975232,4.74300386591108,0.000377325186456871,0.0264435651080182,0.267478766706984
"Gm8281",1.9432688032947,-0.641575502584782,4.73284515327494,0.000384321863731458,0.0267971833513467,0.249442792337538
"Gm12343",1.5323172077609,-0.836057377180772,4.72257599180309,0.000391531650363098,0.0271620138857956,0.231197678881197
"Slc25a51",0.672002876413824,7.26113366966124,4.70967260313323,0.00040079045259432,0.0276646113408823,0.208253848553565
"Mast3",-0.548668283119161,5.13325634725391,-4.68237078072517,0.000421137802478273,0.0289237442742078,0.159640317974003
"Gm52958",1.45106738767626,0.816671787775419,4.67002340675939,0.000430689247635287,0.0294325746543199,0.137624745461365
"S100g",1.21349840960374,7.92557704934738,4.66606308940172,0.000433800180614176,0.0294984122817639,0.130559516607501
"Fhl2",-0.604778393572584,4.11676757653863,-4.65032410797905,0.000446395814793392,0.0302053838029657,0.102462365887827
"Adap2os",1.07867262069354,2.14457508497601,4.64735733003173,0.00044881226058138,0.0302200255458129,0.0971627497482332
"Mical3",-0.466332355520349,3.3796749448445,-4.64007978899112,0.000454797460685299,0.0304543134669251,0.0841582611781462
"Dvl1",0.438805188922955,6.24733751847364,4.63775595562625,0.000456726017340316,0.0304543134669251,0.0800043887132684
"Ptgr1",-0.766584791475308,6.53007414648123,-4.62843509169456,0.000464547059863456,0.0308261759144176,0.0633367892890409
"Top3a",0.519769495833623,2.05352645444637,4.61651656083208,0.00047475056042224,0.0313517966248071,0.0420089903014151
"Grin2d",0.421246027148428,3.30686832480145,4.61263117558857,0.000478126848077952,0.03135287560112,0.0350525931503274
"Gm16867",1.19990670360736,1.52059717433994,4.61040214534366,0.000480075037807061,0.03135287560112,0.031060931031516
"Gm13195",0.978729054122142,-0.476138295185572,4.60864738635419,0.000481614498532056,0.03135287560112,0.0279181636676125
"Kdm7a",0.720689935765817,5.65936432171379,4.59862271362728,0.000490507863631919,0.0317812076172077,0.00995706402230656
"Fam20a",0.413493450188196,5.41914577881328,4.5816836654095,0.000505924085998048,0.0326261654707473,-0.0204191854421572
"Gm57252",3.71688771951052,-2.04456289804785,4.5627654995139,0.000523736381368803,0.0336170230583265,-0.0543839299576057
"Pigf",-0.592045482638619,4.05510288126932,-4.54429844088304,0.000541751089409061,0.0346115951819668,-0.0875785143395387
"Extl1",1.06521482047443,3.65992086481091,4.54047026133104,0.000545565124722821,0.0346939007092253,-0.0944645536914139
"Sorbs3",2.45081542277297,-0.0507091249783136,4.53662107995523,0.000549428124832842,0.0347785471092347,-0.101390051364577
"Ccn1",-0.878667327304432,0.0700486758673885,-4.52211200930136,0.000564245698242627,0.0355526555553244,-0.12751005018819
"Slc11a2",-0.791328193650985,6.69637128652661,-4.50986818405902,0.000577071523309621,0.0361947691515112,-0.149570484870014
"Nfatc3",0.587313495895942,6.29196155658552,4.50558924006715,0.000581624701811994,0.0363145313822252,-0.157284074456506
"Stard5",1.12688256866362,3.34806688877931,4.49957440227563,0.0005880879770781,0.0365118405712059,-0.168130387017079
"Pramel34",2.30160964769314,0.43526451004144,4.49771492543041,0.000590101092516577,0.0365118405712059,-0.171484320658457
"Mapre2",1.1831315240439,5.27560512146512,4.49128627014252,0.00059711602473608,0.036702639866128,-0.183082625943292
"Ephx1",1.44186686884863,4.40967986453026,4.49000104240028,0.00059852878057751,0.036702639866128,-0.185401927968749
"Synpo",0.426505203101119,7.98618554362579,4.48718148554142,0.000601640239590492,0.0367294681378444,-0.190490696109009
"Gm29681",0.922392928001292,-0.663539572679254,4.48183565552473,0.000607585536710581,0.0369282961604272,-0.200141318526555
"Spns2",0.692967068931638,6.91628588854335,4.46842782139597,0.000622765767545772,0.0376841875903468,-0.224359779735859
"Acer1",-0.716616312500055,2.92125102471883,-4.45653168317029,0.000636562844440479,0.0381940035924618,-0.24586410955854
"Rps6ka5",-0.446875204812989,4.08114159223851,-4.45637036436666,0.000636752098330937,0.0381940035924618,-0.246155826863119
"Slc25a30",0.720890131230447,2.28179186569258,4.45001305443556,0.00064425679785981,0.0384761364147929,-0.257654170217679
"Nr1h2",0.367976697941742,6.67549441449615,4.44001947018052,0.000656239449105991,0.0390110892633642,-0.275738182417585
"Slc34a2",3.34515764247938,4.86108471708768,4.43671557834011,0.000660251414925167,0.0390110892633642,-0.281719139041677
"Car6",1.74026609744396,-1.53855471318412,4.43549957183633,0.000661734405821481,0.0390110892633642,-0.283920740816357
"Tvp23a",1.05685126621557,1.46829292185263,4.4175555591092,0.000684022893976007,0.0401527285113437,-0.316427014545906
"Chmp1b",0.628522341175212,6.83307866283199,4.41025555001494,0.000693311031214492,0.0405247673394139,-0.329661023496541
"Bcl2l14",-0.47206718008226,5.02311502955551,-4.39464697686294,0.000713610316832881,0.0415345394576969,-0.35797619255511
