"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"Tiam1",-0.272482916106202,3.40847418322524,-1.74828940234879,0.104548951873496,0.673264147079791,-5.02287704700737,"Tiam1"
"D830050J10Rik",0.402476815513785,0.788086492330394,1.74824758493858,0.104556420356265,0.673264147079791,-5.02293872676039,"D830050J10Rik"
"Evl",0.413159225109801,2.31625041755291,1.74803615495338,0.104594188480212,0.673264147079791,-5.02325056774235,"Evl"
"Pvt1",0.38877804680803,0.0432808556476819,1.74780560459729,0.10463538594517,0.673264147079791,-5.02359058381371,"Pvt1"
"Pls3",0.314484744304548,3.98943474696368,1.74775849411601,0.104643805979511,0.673264147079791,-5.02366005912114,"Pls3"
"Ddias",0.31768641314785,1.277398534493,1.74769693397615,0.10465480950312,0.673264147079791,-5.02375084209953,"Ddias"
"Uaca",-0.159781155335376,5.73339849435216,-1.74726012082486,0.104732916931871,0.673264147079791,-5.02439495700112,"Uaca"
"Dnaaf5",0.184716936139555,3.62114522476197,1.7466836647377,0.104836073568617,0.673264147079791,-5.0252448382155,"Dnaaf5"
"Rhof",-0.468187422789037,4.8190173710147,-1.74657344757827,0.104855807184313,0.673264147079791,-5.02540731448164,"Rhof"
"Ankrd35",-0.368474281256022,1.27636724175636,-1.74613583945833,0.104934190481008,0.673264147079791,-5.02605235226766,"Ankrd35"
"Adat1",0.264140231739843,1.92772330078842,1.74603506337598,0.104952248627984,0.673264147079791,-5.02620088323795,"Adat1"
"2010103J01Rik",0.507217783044958,-0.0369756604641547,1.74600211953303,0.104958152461069,0.673264147079791,-5.02624943710333,"2010103J01Rik"
"Cdc25b",0.196058905596072,4.04298059553332,1.74586573728712,0.104982596529495,0.673264147079791,-5.02645043648889,"Cdc25b"
"Rps6ka4",-0.156547233275577,4.75975164909667,-1.74579162252244,0.104995882393484,0.673264147079791,-5.0265596624531,"Rps6ka4"
"Cstf2",-0.206042837005766,5.44594870765911,-1.74576151780807,0.105001279412479,0.673264147079791,-5.02660402820753,"Cstf2"
"Gm43960",-0.368464215093866,-0.667799286657009,-1.74458845818039,0.105211771744684,0.674301110988211,-5.02833242494542,"Gm43960"
"Gipc3",0.809026472624236,0.113651615921197,1.74442499697148,0.105241132785021,0.674301110988211,-5.02857321470268,"Gipc3"
"Nlrx1",-0.218393507161913,4.76074566713209,-1.74370870551394,0.105369879594359,0.674824956476807,-5.02962820184898,"Nlrx1"
"Itgb1",0.200904414954834,7.74941885428282,1.74353522399067,0.105401082362637,0.674824956476807,-5.02988367421895,"Itgb1"
"Tnk1",-0.174231869146444,5.53339983791367,-1.74297527493816,0.105501852088882,0.675087673403822,-5.03070816200238,"Tnk1"
"Vps54",-0.167837433912508,6.84382749089471,-1.74287260920162,0.10552033734103,0.675087673403822,-5.03085931317882,"Vps54"
"Huwe1",-0.197561400146903,7.75196051620207,-1.74236694658974,0.105611425325612,0.675417417234883,-5.03160370431647,"Huwe1"
"Sall2",0.529147101685097,0.606239581187077,1.74215215757232,0.1056501376823,0.675417417234883,-5.03191985806409,"Sall2"
"Myrip",0.26449509318979,2.74350518174968,1.74142256632001,0.105781729286097,0.675478978276166,-5.03299358770757,"Myrip"
"Ybey",0.174937235348375,2.22497406659588,1.74132626925592,0.105799108636271,0.675478978276166,-5.03313528655137,"Ybey"
"Mtrf1",0.29889408203562,1.83982582325453,1.74124881854358,0.105813088505502,0.675478978276166,-5.03324925000846,"Mtrf1"
"Ccna2",0.394418921859651,5.54785217456436,1.74101415290153,0.105855455724737,0.675478978276166,-5.03359452588764,"Ccna2"
"Gm47355",-0.82633679776717,0.438420746965582,-1.74078805918285,0.105896289603396,0.675478978276166,-5.03392716290518,"Gm47355"
"Hcn3",-0.337125552542931,1.64429139040346,-1.74059416787273,0.10593131868353,0.675478978276166,-5.03421240185833,"Hcn3"
"Fancc",0.16972338086959,3.06886635147394,1.74058098947373,0.105933699912727,0.675478978276166,-5.03423178827587,"Fancc"
"6230426M11Rik",-0.476277910954192,-0.499987187883637,-1.73981623149449,0.106071966940577,0.676110864609049,-5.03535665320574,"6230426M11Rik"
"Lrp1",-0.301197182896964,7.86631542313466,-1.73934485643961,0.10615727066172,0.676404816866724,-5.03604983934825,"Lrp1"
"Ighv1-66",1.44850929518746,-3.90157201949066,1.73908483388221,0.106204352460239,0.676455102515197,-5.03643217006681,"Ighv1-66"
"Zfp267",-0.140532512216245,3.35356716241729,-1.73705785258875,0.10657201057381,0.677951227109502,-5.03941140952422,"Zfp267"
"Trdc",0.441335618884608,0.302440677283525,1.73674837071492,0.106628244411676,0.677951227109502,-5.03986609853852,"Trdc"
"Avpr1b",-0.58338571424516,0.0151958801368129,-1.73670436564458,0.106636242412061,0.677951227109502,-5.03993074656137,"Avpr1b"
"Ovol2",-0.343292787288019,3.51128021864771,-1.73635820781292,0.106699175799959,0.677951227109502,-5.04043925386376,"Ovol2"
"Gm47171",-1.12867823112665,-0.573140478542272,-1.7363434799043,0.106701854145718,0.677951227109502,-5.04046088786379,"Gm47171"
"Specc1",0.159481110378263,6.10878848758219,1.73615555557134,0.106736034391547,0.677951227109502,-5.04073692240895,"Specc1"
"Lrrc4b",1.19822394574632,-1.85752583833582,1.73599671132417,0.1067649330457,0.677951227109502,-5.04097022828707,"Lrrc4b"
"Smad4",-0.276284389906838,6.37282055463167,-1.73586759850939,0.106788427756593,0.677951227109502,-5.04115985597717,"Smad4"
"Cemip",0.659748697526742,-0.543499622839569,1.73548037762249,0.10685891803127,0.677951227109502,-5.04172851522854,"Cemip"
"Angptl8",-0.470679148497221,-0.167056158369601,-1.73541485492304,0.106870849968585,0.677951227109502,-5.04182473201473,"Angptl8"
"D930036K23Rik",0.298206617552254,0.507255281678633,1.73541245385362,0.106871287235094,0.677951227109502,-5.04182825782257,"D930036K23Rik"
"Gm47822",-0.57811012529374,-1.73448755017718,-1.73471014314144,0.106999255513819,0.678004252175987,-5.04285942682957,"Gm47822"
