"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"Fat1",-0.351636091066413,7.45744580901087,-2.84429320391951,0.0146340528168664,0.091226333318132,-3.45630541942493,"Fat1"
"Ms4a10",-0.969745936402155,6.40809919359871,-2.84422727155331,0.0146358520969972,0.091226333318132,-3.456424530392,"Ms4a10"
"Atp6v1b2",-0.271638438867008,6.25623603026358,-2.84335611231645,0.0146596464341588,0.0913350032281796,-3.45799828702013,"Atp6v1b2"
"Gm13195",0.818144467257966,-1.19610047736921,2.84206990220683,0.0146948473029616,0.0915146149687038,-3.46032167545255,"Gm13195"
"Pde12",0.280751628765766,5.25386394938794,2.84140955660458,0.014712952089563,0.0915792767837621,-3.46151443789837,"Pde12"
"Hirip3",0.359744598485261,4.43681929425117,2.84122616139128,0.0147179841805531,0.0915792767837621,-3.46184569014944,"Hirip3"
"Gm35339",-0.725083313528102,1.01846741376727,-2.84005841869711,0.0147500653060875,0.0917301897546834,-3.46395479920506,"Gm35339"
"Wipi1",-0.466423317970012,4.12902123237415,-2.83987855666197,0.0147550127660552,0.0917301897546834,-3.4642796414055,"Wipi1"
"Cetn3",0.290995561661784,4.57463201207825,2.83832113824483,0.0147979214202373,0.0919542547960251,-3.46709227902187,"Cetn3"
"Polr2l",0.315166754387334,4.30624977606491,2.83810593399813,0.0148038602526572,0.0919542547960251,-3.46748090722196,"Polr2l"
"Poli",0.447135481958123,2.65960508139218,2.83747660984491,0.014821240793166,0.0920224120322772,-3.46861734573127,"Poli"
"Mier2",0.20562685620631,4.33049721249537,2.83692995411388,0.0148363546145085,0.092076442791252,-3.46960446314724,"Mier2"
"Gm37123",-0.554452088897378,-0.413946481759251,-2.83609848325031,0.0148593722107991,0.0921652961841327,-3.4711058147877,"Gm37123"
"Tmem252",-1.03459244168132,3.80430738756092,-2.83594925142224,0.0148635071347713,0.0921652961841327,-3.47137526773543,"Tmem252"
"Rnaseh2b",0.27689986242045,3.86266606096876,2.83543763835513,0.0148776915894911,0.0921845372568397,-3.4722990161927,"Rnaseh2b"
"Sod3",-1.13239735149878,-0.926660540759343,-2.83537430911114,0.0148794483226345,0.0921845372568397,-3.47241335883777,"Sod3"
"Tex49",0.556838238609636,1.0587850278498,2.83506092062477,0.0148881446434774,0.0921986395967997,-3.47297918316139,"Tex49"
"Slc6a4",-0.317634673522361,6.03330625619724,-2.8333422114564,0.0149359272330622,0.0924546771525887,-3.47608211360319,"Slc6a4"
"Dst",-0.346560065789681,5.75361002803386,-2.83231527120401,0.0149645500848093,0.0925919447513772,-3.47793596810376,"Dst"
"Gm50050",-0.978748936930957,-1.18352609593575,-2.8317864820976,0.0149793096552402,0.0926210567678907,-3.47889050059384,"Gm50050"
"D17H6S53E",-0.411430535330173,4.21859041997439,-2.83166311895107,0.014982755042268,0.0926210567678907,-3.47911318218394,"D17H6S53E"
"Mis18a",0.287372693508996,3.79371050761208,2.83120811743447,0.0149954694819923,0.0926210567678907,-3.47993448522335,"Mis18a"
"Fbp2",-0.367643154210055,7.84521140783252,-2.83101012795209,0.0150010053814199,0.0926210567678907,-3.48029185954249,"Fbp2"
"Gm42595",0.595714962019744,0.517542483414155,2.8309923506291,0.0150015025445382,0.0926210567678907,-3.48032394767836,"Gm42595"
"Adh7",-0.520542289557999,0.544895330528789,-2.83033276092616,0.0150199602576654,0.0926951651312134,-3.48151448294844,"Adh7"
"Synb",-2.86731481094214,-1.78312111908387,-2.82972877006715,0.0150368818316028,0.0927488204107152,-3.48260461875532,"Synb"
"Ssr2",0.262981481819769,7.71255781543959,2.82956151212331,0.0150415711117997,0.0927488204107152,-3.48290649288524,"Ssr2"
"Bco1",-0.875527977030332,1.347373948704,-2.82884317504957,0.0150617270311253,0.0928332454480644,-3.48420293959169,"Bco1"
"Copz2",0.422330453873598,0.854121607870459,2.82860843787239,0.0150683193480678,0.0928340343876456,-3.4846265772187,"Copz2"
"Rmnd1",-0.218223528488798,4.82519369334723,-2.82728058599602,0.0151056643113943,0.0930242046208976,-3.48702286910881,"Rmnd1"
"Slc26a6",-0.612866746149546,8.17321510666123,-2.82584517470788,0.0151461373570269,0.0932334670314031,-3.48961302829204,"Slc26a6"
"Irf8",0.491673136813453,6.31865471988628,2.82505771797146,0.0151683861606025,0.0933207572580539,-3.49103386624112,"Irf8"
"Ap1s2",0.319506628675671,1.06683365644989,2.82488344613029,0.0151733144069045,0.0933207572580539,-3.4913483013892,"Ap1s2"
"1700113A16Rik",0.597793042761783,1.00326779552559,2.82453879303449,0.0151830655436281,0.0933407552534432,-3.49197014116876,"1700113A16Rik"
"Lrrc45",0.165422777976613,4.25558379160249,2.82423578720983,0.0151916434928659,0.0933535268297162,-3.4925168270594,"Lrrc45"
"Prmt6",0.301208419274693,3.34060070957065,2.82306819419541,0.0152247423590321,0.0935169054824892,-3.49462330511465,"Prmt6"
"Mroh6",-0.773718827267593,0.643103982512512,-2.82197574622474,0.0152557756329401,0.0936674621054523,-3.49659406269615,"Mroh6"
"Rbm17",0.234578430065441,5.75750914987539,2.82158305240691,0.0152669462107407,0.0936959891164305,-3.49730244022394,"Rbm17"
"Tinag",-0.582774271027668,3.9777962510085,-2.82083901416362,0.0152881333390855,0.093753504546954,-3.4986445539209,"Tinag"
"Fchsd1",-0.453145774139509,1.5203145193005,-2.82056822885458,0.0152958514019644,0.093753504546954,-3.49913298608901,"Fchsd1"
"Anxa7",-0.287816789963186,6.22583379801361,-2.82037258438229,0.015301430160677,0.093753504546954,-3.49948587652821,"Anxa7"
"Gm20522",-0.592035706361444,-0.400535326375365,-2.82033748539152,0.0153024312135687,0.093753504546954,-3.49954918525065,"Gm20522"
"Slc5a1",-0.631336520504094,11.7216140384474,-2.81998654986124,0.0153124437550667,0.0937748421179158,-3.5001821661242,"Slc5a1"
"Cyp4a32",-1.19353658727937,-0.573039467740718,-2.81964782359694,0.0153221141013905,0.0937940667562101,-3.50079311093187,"Cyp4a32"
"Kri1",0.26231146318731,4.06762654401369,2.81890501072517,0.0153433419351273,0.0938839938348373,-3.50213283884518,"Kri1"
"Snapc1",0.28746689116835,3.38404090524752,2.81850744352383,0.0153547154159651,0.0939135724398103,-3.50284985828274,"Snapc1"
"Hmgn1",0.312755982963616,6.20290699871734,2.8180122734349,0.0153688927543804,0.0939384345167994,-3.5037428791603,"Hmgn1"
"Gm48768",0.322040912531489,1.49185530846113,2.81790859763408,0.0153718627612617,0.0939384345167994,-3.50392985081271,"Gm48768"
"Fn3krp",0.365917831736235,2.45725165096862,2.81734935413243,0.0153878932379258,0.0939963993151224,-3.50493838243046,"Fn3krp"
"E2f1",0.274095364230673,3.33195558096382,2.81679460923745,0.0154038111023149,0.094017764208943,-3.50593876337368,"E2f1"
"Tmcc1",-0.370293171436759,5.23309341309372,-2.81677116012194,0.0154044843105385,0.094017764208943,-3.50598104873083,"Tmcc1"
"Rac3",0.349896394328431,0.171016248986371,2.81628352711353,0.0154184905214752,0.0940632720386173,-3.50686037300408,"Rac3"
"Xpnpep2",-0.96750803374587,4.44814649079787,-2.81570158103132,0.015435222161165,0.0941253611280213,-3.50790972902215,"Xpnpep2"
"Bfar",-0.343102198317373,4.98776064105574,-2.8147493923604,0.0154626374562709,0.0942525197408772,-3.5096266106004,"Bfar"
"Zbtb39",-0.347377067472248,4.65389817848693,-2.81424289353421,0.0154772401242936,0.0943015042108528,-3.51053982780332,"Zbtb39"
"Ecd",0.25650458009893,4.99642409985732,2.81327989034779,0.0155050417198616,0.094430832968165,-3.51227603469483,"Ecd"
"Gm55261",-1.03428763280885,-1.02850163519126,-2.81157644747486,0.0155543405810381,0.0946909220365785,-3.51534690528518,"Gm55261"
"Snx25",-0.450810554395638,5.73002407065898,-2.81016113870576,0.0155954185110009,0.0948979588182235,-3.51789806963975,"Snx25"
"Nob1",0.247820912244217,4.41163529338825,2.80994966933692,0.0156015654042076,0.0948979588182235,-3.5182792322489,"Nob1"
"Sergef",0.575717508315411,1.50442531971791,2.80854726359262,0.0156423905508337,0.0951059994498403,-3.52080685482872,"Sergef"
"Ccdc191",0.288002133214946,2.26635359353059,2.80760610666704,0.0156698475903373,0.0951089237757221,-3.52250300877432,"Ccdc191"
"Nudc",0.24902801904955,5.77225678499291,2.80737761765116,0.0156765206481602,0.0951089237757221,-3.52291477516089,"Nudc"
"Eef2kmt",0.268411031249524,3.69224207476037,2.80730329865283,0.0156786917517618,0.0951089237757221,-3.5230487060758,"Eef2kmt"
"Zfp954",-0.246839629241249,3.36711020575788,-2.80728542820223,0.0156792138510297,0.0951089237757221,-3.52308091046729,"Zfp954"
"Snhg15",0.341340000906092,2.83444965652169,2.8071914394987,0.0156819600878818,0.0951089237757221,-3.52325028712644,"Snhg15"
"Npas2",0.576327625344399,4.54191552680347,2.80716927210954,0.0156826078616329,0.0951089237757221,-3.52329023472645,"Npas2"
"Gpr55",0.459411933403656,3.9267940049208,2.80690306505639,0.0156903890105516,0.0951159462138166,-3.52376995861335,"Gpr55"
"Gm5831",0.356488524121497,2.84512362441704,2.80564625985641,0.0157271766135509,0.0952612287664704,-3.52603468998449,"Gm5831"
"Traf3ip2",0.197066089137135,4.94929086369451,2.8055148951577,0.0157310266726454,0.0952612287664704,-3.52627139439959,"Traf3ip2"
"Gpd1",-0.446623703165502,9.5736613896516,-2.80540477192851,0.0157342549010562,0.0952612287664704,-3.52646982240091,"Gpd1"
"Or51q1",-0.839534990124874,1.95992702358908,-2.80469836188303,0.0157549786738806,0.0953068005485155,-3.52774264678728,"Or51q1"
"Baz1a",0.34922677772946,5.28603986846537,2.80469576269411,0.0157550549754318,0.0953068005485155,-3.52774732994404,"Baz1a"
"Rbbp7",0.226763227044103,7.11213896869446,2.80431520841177,0.0157662304350651,0.0953342464328297,-3.52843299439809,"Rbbp7"
"Gm30371",-0.967895212215085,-0.675582058815453,-2.80336582029943,0.0157941445937527,0.0954628411241087,-3.53014347663886,"Gm30371"
"Pigf",-0.318615090567194,4.74323114956903,-2.80068200054661,0.0158733194861546,0.0958331432100286,-3.53497821156032,"Pigf"
"Usp31",0.499042365666843,3.25237024883683,2.80067426475421,0.0158735482644454,0.0958331432100286,-3.5349921457891,"Usp31"
"Cnpy1",-0.667405396752617,2.47177858983472,-2.80061064685269,0.0158754298235957,0.0958331432100286,-3.53510673833701,"Cnpy1"
"Tymp",-0.871091573865359,3.01606892983406,-2.80033930834455,0.0158834573899951,0.0958413157889581,-3.53559548446723,"Tymp"
"Nbeal1",-0.332792196527904,5.32872352894562,-2.79969135823353,0.0159026432660255,0.0959167828405682,-3.53676256105722,"Nbeal1"
"Gmcl1",0.256951121374078,5.08551474458173,2.79917169971629,0.0159180469623461,0.0959693838901144,-3.53769852237329,"Gmcl1"
"Ddx60",-0.916458809520324,4.2308071749986,-2.79869588139267,0.0159321640808536,0.0960141873122694,-3.53855549253237,"Ddx60"
"Rmdn2",-0.622271453587043,1.07233095424226,-2.79805951508657,0.0159510638600491,0.0960860016386627,-3.53970157161408,"Rmdn2"
"Rad51",0.245685431113001,4.09451934709119,2.79784424990591,0.0159574621480545,0.0960860016386627,-3.54008924685838,"Rad51"
"Pdf",0.33648706409816,3.31394163713227,2.7975669394792,0.0159657083338246,0.0960953635297802,-3.54058865185283,"Pdf"
"Mrpl44",0.220412020101753,4.52131106603653,2.79584577121145,0.0160169837632965,0.0963635960723507,-3.54368806259394,"Mrpl44"
"Gpd2",-0.436838386187224,7.77065509841336,-2.79534343715595,0.0160319794794234,0.0963636069915187,-3.54459257391612,"Gpd2"
"Thegl",0.879836809136112,-0.511063175760627,2.79523920908914,0.0160350926412533,0.0963636069915187,-3.54478024469817,"Thegl"
"Ube2h",0.174858282011201,5.63335378070224,2.79517148319139,0.016037115849156,0.0963636069915187,-3.54490218972242,"Ube2h"
"Tle3",0.411302632623766,6.02667810096571,2.79393220190392,0.0160741820526482,0.096545934110448,-3.54713349458375,"Tle3"
"Herc2",-0.344578678286942,6.41380142913713,-2.79266913306846,0.0161120468202912,0.0967329031714892,-3.54940742469944,"Herc2"
"2610035D17Rik",-0.459178057485499,2.33202363058917,-2.79213655874189,0.016128038938517,0.0967515112448321,-3.55036616796899,"2610035D17Rik"
"Zfp764",-0.232654073691487,3.20578973952511,-2.79211720374281,0.0161286204247704,0.0967515112448321,-3.55040101025498,"Zfp764"
"Tdg",0.218278193452162,6.29122024910085,2.79104071331969,0.0161609942797945,0.0969052354288638,-3.55233879945909,"Tdg"
"Gpsm1",0.538955803648211,0.901251061969084,2.79017359126643,0.0161871183621556,0.0970213717858583,-3.55389959558412,"Gpsm1"
"Vat1",-0.469177033016385,7.13969333028797,-2.78891783489585,0.0162250249244571,0.0972080028953394,-3.55615974963532,"Vat1"
"Epb41l5",0.203195944005449,4.0685786717399,2.78797447440039,0.0162535590909097,0.0973383495014819,-3.55785750758069,"Epb41l5"
"Sult1d1",-0.76855734552852,8.00411668596917,-2.78654061801645,0.0162970244054139,0.0975255824579788,-3.56043778427751,"Sult1d1"
"Pof1b",-0.507468699046922,4.70044574573662,-2.7864951276817,0.0162984052572348,0.0975255824579788,-3.56051964138742,"Pof1b"
"Cse1l",0.311656344331158,6.15503955214217,2.78589989136177,0.0163164842113037,0.0975930986083017,-3.56159070821549,"Cse1l"
"Gm48265",-0.718515277283818,0.159361843825795,-2.78545138775461,0.0163301195734631,0.0976339913382611,-3.56239771386395,"Gm48265"
"Mfap3l",1.03995446659632,-0.772884622001225,2.7844593948224,0.0163603180242797,0.0977650020406982,-3.56418254194921,"Mfap3l"
"Slc7a5",0.55977413071619,4.32958894033909,2.78428451124484,0.0163656475806586,0.0977650020406982,-3.56449718513824,"Slc7a5"
"Asb13",-0.500016764678686,4.7380357220841,-2.78340480322885,0.0163924825909125,0.0978673464821629,-3.56607985781737,"Asb13"
"Brox",-0.201172357368223,5.83587035454828,-2.78327619290296,0.0163964094168988,0.0978673464821629,-3.56631123065147,"Brox"
"Rab20",-0.522948629317963,2.71073108761978,-2.78297482802845,0.0164056145516065,0.0978816080496971,-3.56685338421694,"Rab20"
"Slc6a7",-0.560562968907448,2.73358667757459,-2.78187771664127,0.016439168738046,0.0980410723617434,-3.56882697966461,"Slc6a7"
"Gm8186",0.496466207800368,1.69553496169306,2.78165392974798,0.0164460213789457,0.0980412258294063,-3.56922953074489,"Gm8186"
"Uspl1",0.262070766727708,4.61299412352024,2.78128259265187,0.0164573984187824,0.0980683397062795,-3.56989748263822,"Uspl1"
"Apbb3",-0.539021368888058,3.53925726430576,-2.78105661920053,0.0164643256045267,0.0980689257596883,-3.57030394910819,"Apbb3"
"Selenoh",0.2845740174357,3.45013758205915,2.78062445081336,0.0164775816863235,0.0981071934482965,-3.57108128689938,"Selenoh"
"Gm11373",-0.508451107669051,0.192212420809883,-2.77961415762624,0.0165086119538593,0.0982512127100594,-3.57289839651397,"Gm11373"
"E430024P14Rik",0.336804460890697,0.0239424659033856,2.77870947218226,0.0165364475253995,0.0983526061653883,-3.57452544542247,"E430024P14Rik"
"Sun1",0.217170848252806,5.72827710066225,2.77861536421267,0.0165393457203128,0.0983526061653883,-3.5746946894593,"Sun1"
"Pdzd9",0.466224446641362,-0.0557699510334697,2.77820766968604,0.0165519070720795,0.0983861907930137,-3.57542787482899,"Pdzd9"
"Gdpd1",-0.234615348301332,6.40385498878737,-2.77798747641161,0.0165586952960598,0.0983861907930137,-3.57582385447685,"Gdpd1"
"Pofut2",0.231594554057962,4.49264944206212,2.77768530040286,0.0165680153966149,0.098400855711657,-3.57636725542632,"Pofut2"
"Gm26642",0.370225382674116,2.05472037960089,2.77702019793916,0.0165885475862769,0.0984552312999031,-3.57756326153027,"Gm26642"
"Pdgfc",-0.899915477300555,-0.670101215201923,-2.77694462282039,0.0165908822328365,0.0984552312999031,-3.57769915911701,"Pdgfc"
"Cenps",0.485434516276032,1.31137820552951,2.77643097380455,0.0166067583371557,0.0985069308986798,-3.57862277175165,"Cenps"
"Sfxn5",-0.49312663570533,0.206122641895637,-2.77613253203943,0.0166159896012701,0.0985069308986798,-3.57915939551618,"Sfxn5"
"Zfp711",0.55306449642084,1.75392537553014,2.77599736340007,0.0166201722420097,0.0985069308986798,-3.57940243634795,"Zfp711"
"Gm32391",-0.44047394341724,4.06912929292796,-2.77572563459816,0.0166285837271726,0.0985161266113557,-3.57989101265412,"Gm32391"
"Slc51b",-0.807001541900433,5.15208839791723,-2.77444571341238,0.0166682607920574,0.098701167300829,-3.58219221528401,"Slc51b"
"Elof1",0.238332650396636,4.94060263081564,2.77427491442025,0.0166735625563548,0.098701167300829,-3.58249928249731,"Elof1"
"Stxbp5",-0.276573170700654,5.49462274063405,-2.77403065817712,0.0166811473960273,0.098705380203687,-3.58293840641127,"Stxbp5"
"Pcsk1",-0.292185465679805,3.9744479090362,-2.77287113671004,0.0167172002561612,0.0988408970359185,-3.58502288495091,"Pcsk1"
"Ovol2",-0.485180423572274,3.72010288589211,-2.77278553507787,0.0167198649031936,0.0988408970359185,-3.58517676433986,"Ovol2"
"Aqp3",-1.95524819683471,0.595995852324116,-2.77263032476294,0.0167246974303518,0.0988408970359185,-3.5854557713222,"Aqp3"
"Llgl1",0.253591259848386,4.71337033190371,2.7703598795623,0.0167955462758542,0.0991824844441275,-3.58953676578338,"Llgl1"
"Vnn1",-0.954037540515765,3.41964966148166,-2.77011645547076,0.0168031598369562,0.0991824844441275,-3.58997426523702,"Vnn1"
"Adprm",-0.698247230732493,3.77315390910831,-2.77006259564382,0.0168048448676437,0.0991824844441275,-3.59007106494581,"Adprm"
"Cldn15",0.375489483383941,9.27513475101215,2.76989394206444,0.0168101223547807,0.0991824844441275,-3.59037417547394,"Cldn15"
"Rpp25",0.463632238694952,0.855961960836949,2.76960793745769,0.016819075713976,0.0991945570137205,-3.59088818485982,"Rpp25"
"Nacc1",0.232557490838097,7.09677512691891,2.76932315807366,0.0168279953924078,0.0992064211126308,-3.59139998125805,"Nacc1"
"Sh3rf1",-0.257895235713799,5.29954305739267,-2.76884633081965,0.0168429407223875,0.0992537840435809,-3.59225689533089,"Sh3rf1"
"Ttc7",-0.288077172407522,6.84968124862998,-2.76850801254613,0.0168535526678548,0.099275582388459,-3.59286487394003,"Ttc7"
"Sf1",0.226285378091561,7.58760630353025,2.76811108099911,0.0168660115311202,0.0993082376377277,-3.59357816437268,"Sf1"
"Gm13033",0.347272000831485,0.416621930944573,2.76745460818453,0.0168866368033046,0.0993889307919086,-3.5947578063838,"Gm13033"
"Nupl2",0.299511225367241,2.81956303043055,2.76670363975369,0.0169102614827749,0.0994872040778906,-3.59610717941509,"Nupl2"
"Lgals8",-0.319312600449721,5.74890547726931,-2.76606650594589,0.0169303306076639,0.0995644872467897,-3.59725194915887,"Lgals8"
"Eif4e3",-0.71313975476381,2.24125906221,-2.7654054574979,0.0169511778560104,0.0995758209266322,-3.59843962898378,"Eif4e3"
"Paqr7",-0.723232596812021,3.37109210844928,-2.76537338427586,0.0169521899815727,0.0995758209266322,-3.59849725216653,"Paqr7"
"Cdc25b",0.345058398735657,5.07366970318627,2.76534584336086,0.0169530591299781,0.0995758209266322,-3.59854673243325,"Cdc25b"
"Psmg4",0.333575954505011,2.32271740499721,2.76506904757747,0.0169617968152374,0.0995864121274017,-3.59904402058438,"Psmg4"
"C130013H08Rik",0.28296434435943,0.529966624635971,2.76451948832104,0.0169791580638417,0.0996313571487697,-3.60003132144271,"C130013H08Rik"
"Kars",0.243900588279771,6.81776631827009,2.76438759866742,0.0169833272265294,0.0996313571487697,-3.60026825929514,"Kars"
"Snhg18",-0.318107105167385,3.60558169000075,-2.76397817998852,0.016996275790218,0.0996666053994778,-3.6010037588529,"Snhg18"
"Mrpl37",0.205795626802726,5.98762879141791,2.76374818092415,0.0170035541737836,0.0996685883631455,-3.60141693024837,"Mrpl37"
"Cenpk",0.358617344396714,2.56800770397034,2.76330915891631,0.0170174556812188,0.0997093761884874,-3.60220557130982,"Cenpk"
"Larp4b",-0.226926422056728,7.24788304588197,-2.76284410479356,0.0170321937144868,0.0997550301524248,-3.60304094655716,"Larp4b"
"Sik3",-0.269831602512908,5.48431490832887,-2.76143629803524,0.017076885303087,0.0999760089024187,-3.60556960428531,"Sik3"
"Nde1",0.394735753520544,4.60303651571741,2.76119016505968,0.0170847107964322,0.0999810642818104,-3.60601167250948,"Nde1"
"Ptprh",-0.544068743747676,6.94357410293088,-2.76084291296764,0.0170957572614517,0.100004957243058,-3.60663534198134,"Ptprh"
"Gm56705",-0.810933270903988,-0.394823285363643,-2.75980526000906,0.0171288081115685,0.100122147629813,-3.60849888170942,"Gm56705"
"Pipox",-0.493638738833609,5.56727703291856,-2.75977620483002,0.0171297344701936,0.100122147629813,-3.60855106029259,"Pipox"
"Slc7a2",-0.647531412289581,2.77497940126374,-2.75939999032088,0.0171417336804323,0.100151520498246,-3.60922667251441,"Slc7a2"
"Gm28523",-0.22736209192104,1.22059223528298,-2.75873072610674,0.0171631000830229,0.100184506736929,-3.61042849986778,"Gm28523"
"Cebpg",-0.221453577555055,6.27325448754562,-2.75863314738858,0.0171662174970965,0.100184506736929,-3.61060372111235,"Cebpg"
"Rnf26",0.255389820432226,5.02277158542752,2.75847234253695,0.0171713560579183,0.100184506736929,-3.61089247409204,"Rnf26"
"Mrps5",0.233346134196187,6.15956550786136,2.75834944999046,0.0171752841436056,0.100184506736929,-3.61111314654372,"Mrps5"
"Ubap2",0.377802241735128,6.62585512642298,2.75784580405324,0.0171913917287546,0.100210272627582,-3.61201749836044,"Ubap2"
"Rps19bp1",0.324590314541023,3.38322921585733,2.75777500393744,0.0171936572491025,0.100210272627582,-3.61214462495703,"Rps19bp1"
"Rpa1",0.216871255527663,5.44349700340771,2.75738371378631,0.0172061833833054,0.100242596173488,-3.61284720145659,"Rpa1"
"Taf3",0.269331389035032,4.05202816341355,2.75656211527047,0.0172325140054316,0.100348675091156,-3.61432234400079,"Taf3"
"Dennd5b",-0.398921235345316,5.57361111199173,-2.75637055330955,0.0172386588995964,0.100348675091156,-3.61466627125556,"Dennd5b"
"Ttbk1",-1.15214713401638,-0.810581114983499,-2.75609753304345,0.0172474205340345,0.100348675091156,-3.61515643861953,"Ttbk1"
"1700017B05Rik",0.440179445823538,4.79659791552066,2.7558843343995,0.0172542654544809,0.100348675091156,-3.61553919793036,"1700017B05Rik"
"Gtpbp10",0.214498582533627,4.57992849741949,2.75572666583128,0.0172593292580709,0.100348675091156,-3.61582225904167,"Gtpbp10"
"Mgat3",-0.324955629352611,6.530627035238,-2.75445428999322,0.017300247501181,0.100511492994991,-3.61810641840109,"Mgat3"
"BC024978",0.188614909183167,3.89400853645108,2.7544206465536,0.0173013307348805,0.100511492994991,-3.61816681178276,"BC024978"
"Map3k1",-0.297268935758515,5.20837065569984,-2.75340621002356,0.0173340244468686,0.100628454426928,-3.61998775386128,"Map3k1"
"Eps8",0.300350527347948,7.56881547254275,2.75336115940178,0.0173354777698086,0.100628454426928,-3.62006861765817,"Eps8"
"Tmem88b",-0.449344541302601,1.74797877178033,-2.75307477763168,0.0173447191903829,0.100641419108319,-3.62058265314375,"Tmem88b"
"Btc",-0.322129095975654,2.33338603086158,-2.75216460975675,0.0173741221825595,0.100721530605478,-3.62221626535174,"Btc"
"Gm53681",-0.511833977175444,0.490710921693759,-2.75213594616241,0.0173750489581142,0.100721530605478,-3.62226771023707,"Gm53681"
"4933431E20Rik",-0.437611613507889,5.11511791708132,-2.7519962514219,0.0173795663839826,0.100721530605478,-3.6225184301073,"4933431E20Rik"
"Pdp1",0.420150335139564,1.70783048884849,2.75002809095597,0.0174433356211425,0.101045925888583,-3.62605053342672,"Pdp1"
"Lpcat4",0.540347332618176,2.16515546019773,2.74983472239286,0.0174496132723129,0.101045925888583,-3.6263975274476,"Lpcat4"
"Osbpl1a",-0.658379695518661,3.07619172218675,-2.74813175997616,0.0175049956600313,0.101281850134537,-3.62945321426074,"Osbpl1a"
"Kif21b",-0.592357543047177,6.06656783588186,-2.74809746163563,0.0175061128609701,0.101281850134537,-3.62951475280434,"Kif21b"
"Gm36787",-0.747422305712124,-0.867792316870179,-2.74785769344773,0.0175139248004686,0.101281850134537,-3.62994494346718,"Gm36787"
"Limd1",0.175443374143429,6.08651253091164,2.74771531581814,0.0175185652624601,0.101281850134537,-3.63020039272195,"Limd1"
"Odf3b",-0.546008619011459,3.45541419682978,-2.74673269341947,0.0175506245662921,0.10140800783538,-3.63196330328276,"Odf3b"
"Ube2k",0.193345527831603,6.24025565170322,2.74661374715269,0.0175545092597141,0.10140800783538,-3.63217669401768,"Ube2k"
"",-0.233219368268003,7.62572288206182,-2.7454619819643,0.0175921688711179,0.101581997564845,-3.63424286797595,""
"Acss3",-0.557739032142332,1.02237888614614,-2.74513477680289,0.017602882108097,0.101581997564845,-3.63482981333346,"Acss3"
"Dtx4",0.369429631143584,5.45316657920355,2.7450442080711,0.0176058486135297,0.101581997564845,-3.6349922741485,"Dtx4"
"Rcor3",-0.219033158459519,4.50168004002753,-2.74447876318797,0.0176243804426997,0.101648083348438,-3.63600653422222,"Rcor3"
"Pom121",0.377864396103918,6.09208167907651,2.74355499271014,0.0176546973491487,0.101782058864362,-3.63766343871115,"Pom121"
"Trmt61b",0.324646392973382,2.67979584795941,2.7418666621723,0.0177102389023494,0.102026888022326,-3.64069136832761,"Trmt61b"
"Mgat2",-0.183640370890321,6.55289710857119,-2.74183223383126,0.0177113732915297,0.102026888022326,-3.64075310946155,"Mgat2"
"Bhlha15",0.636288517458329,3.47033371416044,2.74156540040989,0.0177201676890963,0.102036619159227,-3.64123162221008,"Bhlha15"
"Dock9",0.650200209446303,4.54897247850634,2.74109803523821,0.017735581654891,0.102084444146649,-3.64206972427809,"Dock9"
"Naip5",-0.422710855314282,5.8272112828692,-2.74048955755684,0.017755669382551,0.102159121796,-3.64316082932067,"Naip5"
"4931406C07Rik",0.599325783827452,7.8156597394972,2.73890891390434,0.0178079560903441,0.102402847517386,-3.64599494681562,"4931406C07Rik"
"C1qtnf6",-0.414343586027759,0.379952221784472,-2.73877806918102,0.0178122911425687,0.102402847517386,-3.64622953725761,"C1qtnf6"
"1700001O22Rik",0.779935033136661,-0.261743486297612,2.73798026362843,0.0178387459537357,0.102513897815766,-3.64765986305028,"1700001O22Rik"
"Ctbp2",0.232639820947564,5.55386901412387,2.73771845506263,0.0178474358175343,0.102522810310244,-3.64812922003516,"Ctbp2"
"Carnmt1",0.276894700525873,4.99015624689234,2.7368146637751,0.01787746620893,0.102654255188502,-3.64974941481067,"Carnmt1"
"Api5",0.178231980653748,6.79474495043143,2.73625620320809,0.0178960471190733,0.102708489910557,-3.65075048844391,"Api5"
"Ubap2l",0.243850057056901,7.23239313742278,2.73610097747781,0.0179012151135801,0.102708489910557,-3.65102873175303,"Ubap2l"
"Sh3bp5",-0.988445003238976,0.406117965613293,-2.73542163416815,0.0179238500672217,0.102797288664286,-3.65224641883718,"Sh3bp5"
"Vcan",-0.925730346512993,0.0336053402494453,-2.73398102021684,0.0179719429903745,0.102970349515114,-3.65482842227947,"Vcan"
"Slc6a20b",-1.17354170069425,1.77499394422209,-2.73380352637355,0.0179778771639099,0.102970349515114,-3.65514652256552,"Slc6a20b"
"9130004C02Rik",0.389070934037889,1.05881241839793,2.73358801729172,0.017985084898958,0.102970349515114,-3.65553274671772,"9130004C02Rik"
"1110038B12Rik",0.306013098359401,4.86710723762552,2.7335720963333,0.0179856174907575,0.102970349515114,-3.65556127916261,"1110038B12Rik"
"Thap12",0.255166215206314,5.95302960295866,2.73340169218866,0.0179913188645834,0.102970349515114,-3.65586666342528,"Thap12"
"Tepsin",-0.259834776885674,5.07484583503896,-2.73323057226757,0.0179970459775041,0.102970349515114,-3.6561733261974,"Tepsin"
